s,l_low,l_high,width
107.631578947368,0.280448425925253,0.362665169441539,0.0822167435162854
107.894736842105,0.280408361736965,0.36273067388359,0.0823223121466245
108.157894736842,0.280368455587387,0.362795928022992,0.0824274724356054
108.421052631579,0.2803287065139,0.362860933320448,0.0825322268065478
108.684210526316,0.280289113561759,0.362925691225357,0.0826365776635977
108.947368421053,0.280249675784008,0.362990203175923,0.082740527391915
109.210526315789,0.280210392241403,0.363054470599261,0.0828440783578575
109.473684210526,0.280171262002335,0.363118494911499,0.0829472329091641
109.736842105263,0.280132284142751,0.363182277517886,0.0830499933751353
110,0.280093457746078,0.36324581981289,0.0831523620668115
110.263157894737,0.28005478190315,0.363309123180299,0.0832543412771496
110.526315789474,0.280016255712129,0.363372188993327,0.0833559332811979
110.789473684211,0.279977878278438,0.363435018614706,0.0834571403362681
111.052631578947,0.27993964871468,0.363497613396787,0.0835579646821064
111.315789473684,0.279901566140575,0.363559974681637,0.0836584085410619
111.578947368421,0.279863629682883,0.363622103801136,0.0837584741182537
111.842105263158,0.279825838475334,0.363684002077069,0.0838581636017354
112.105263157895,0.279788191658562,0.363745670821221,0.0839574791626588
112.368421052632,0.279750688380035,0.36380711133547,0.0840564229554348
112.631578947368,0.279713327793987,0.36386832491188,0.0841549971178928
112.894736842105,0.27967610906135,0.363929312832789,0.0842532037714386
113.157894736842,0.279639031349692,0.363990076370902,0.0843510450212104
113.421052631579,0.279602093833145,0.364050616789378,0.0844485229562328
113.684210526316,0.279565295692347,0.364110935341917,0.0845456396495695
113.947368421053,0.279528636114375,0.364171033272849,0.0846423971584735
114.210526315789,0.279492114292681,0.364230911817219,0.0847387975245376
114.473684210526,0.279455729427034,0.364290572200874,0.0848348427738401
114.736842105263,0.279419480723451,0.364350015640543,0.0849305349170923
115,0.279383367394144,0.364409243343925,0.0850258759497814
115.263157894737,0.279347388657455,0.364468256509769,0.0851208678523143
115.526315789474,0.279311543737798,0.364527056327956,0.0852155125901577
115.789473684211,0.2792758318656,0.364585643979579,0.0853098121139784
116.052631578947,0.279240252277243,0.364644020637024,0.0854037683597809
116.315789473684,0.279204804215006,0.36470218746405,0.0854973832490439
116.578947368421,0.279169486927008,0.364760145615864,0.0855906586888554
116.842105263158,0.279134299667154,0.3648178962392,0.0856835965720464
117.105263157895,0.279099241695076,0.364875440472398,0.0857761987773225
117.368421052632,0.27906431227608,0.364932779445475,0.085868467169395
117.631578947368,0.279029510681093,0.364989914280203,0.0859604035991099
117.894736842105,0.278994836186608,0.365046846090184,0.0860520099035756
118.157894736842,0.27896028807463,0.365103575980919,0.0861432879062897
118.421052631579,0.278925865632624,0.365160105049887,0.0862342394172634
118.684210526316,0.278891568153465,0.365216434386611,0.0863248662331461
118.947368421053,0.278857394935384,0.365272565072731,0.0864151701373466
119.210526315789,0.278823345281921,0.365328498182077,0.0865051529001553
119.473684210526,0.278789418501871,0.365384234780734,0.0865948162788633
119.736842105263,0.278755613909235,0.365439775927116,0.0866841620178809
120,0.278721930823174,0.365495122672029,0.0867731918488547
