t_days,Cmax_trach,l_trach,Cmax_ETT,l_ETT
12.8,73.1692304970306,0.217511585998462,47.4357449454188,0.371073016722168
12.85,73.1631742014612,0.217529591155687,47.3713584395593,0.371577374117702
12.9,73.1571760798651,0.21754742630199,47.3072810624574,0.372080673038906
12.95,73.1512355761105,0.217565093007037,47.2435113298695,0.372582911004564
13,73.145352138819,0.217582592828203,47.1800477644688,0.373084085570087
13.05,73.1395252213664,0.217599927310532,47.1168888958456,0.373584194327226
13.1,73.133754281882,0.217617097986708,47.0540332605069,0.374083234903767
13.15,73.1280387832489,0.217634106377016,46.9914794018769,0.37458120496323
13.2,73.122378193104,0.217650953989309,46.9292258702964,0.375078102204559
13.25,73.1167719838379,0.217667642318976,46.8672712230235,0.375573924361802
13.3,73.1112196325951,0.217684172848906,46.8056140242327,0.376068669203799
13.35,73.1057206212736,0.217700547049459,46.744252845016,0.376562334533852
13.4,73.1002744365255,0.21771676637843,46.6831862633819,0.377054918189398
13.45,73.0948805697565,0.217732832281022,46.622412864256,0.377546418041673
13.5,73.089538517126,0.217748746189812,46.5619312394099,0.378036831995952
13.55,73.0842477795472,0.217764509524719,46.5017399852343,0.378526158009336
13.6,73.0790078626871,0.217780123692979,46.4418377084431,0.379014394044097
13.65,73.0738182769666,0.217795590089108,46.382223024089,0.379501538083202
13.7,73.06867853756,0.21781091009488,46.322894553448,0.379987588147159
13.75,73.0635881643957,0.217826085079294,46.2638509240193,0.380472542293733
13.8,73.0585466805301,0.217841116403394,46.2050907695253,0.380956398617648
13.85,73.0535536153615,0.21785600541066,46.1466127299117,0.381439155250292
13.9,73.0486085073439,0.217870753418885,46.0884154513475,0.381920810359412
13.95,73.0437108988552,0.217885361735443,46.0304975862247,0.382401362148811
14,73.0388603361231,0.21789983165749,45.972857793159,0.38288080885803
14.05,73.0340563692252,0.217914164471938,45.9154947369888,0.383359148762038
14.1,73.0292985520893,0.217928361455429,45.8584070887762,0.38383638017091
14.15,73.0245864424928,0.217942423874313,45.8015935258063,0.384312501429501
14.2,73.0199196020633,0.217956352984624,45.7450527315874,0.384787510917119
14.25,73.0152975962782,0.217970150032058,45.6887833958513,0.385261407047188
14.3,73.0107199944649,0.217983816251952,45.6327842145527,0.385734188266917
14.35,73.0061863698007,0.217997352869257,45.5770538898699,0.386205853056952
14.4,73.0016962993128,0.218010761098519,45.5215911302042,0.386676399931034
14.45,72.9972493638785,0.218024042143861,45.4663946501802,0.387145827435651
14.5,72.9928451482249,0.218037197198953,45.4114631706458,0.387614134149678
14.55,72.9884832409289,0.218050227447001,45.356795418672,0.388081318684027
14.6,72.9841632344178,0.218063134060718,45.3023901275055,0.388547379681689
14.65,72.9798847249683,0.218075918202309,45.2482460344639,0.389012315835469
14.7,72.9756473127074,0.218088581023451,45.1943618861158,0.389476125843198
14.75,72.9714506016118,0.218101123665268,45.1407364367445,0.38993880842032
14.8,72.9672941995085,0.218113547258319,45.0873684462234,0.390400362317758
14.85,72.9631777180739,0.218125852922573,45.0342566800163,0.390860786321599
14.9,72.9591007711849,0.218138041772327,44.9813999091772,0.391320079252772
14.95,72.9550629785409,0.218150114905356,44.9287969103505,0.391778239966732
15,72.9510639671973,0.218162073398305,44.876446465771,0.392235267353125
15.05,72.9471033673243,0.218173918319355,44.8243473632636,0.392691160335464
15.1,72.9431808121836,0.21818565072827,44.7724983962436,0.393145917870795
15.15,72.9392959381279,0.218197271676388,44.7208983637167,0.393599538949356
15.2,72.9354483846012,0.2182087822066,44.6695460702788,0.394052022594239
15.25,72.9316377941386,0.218220183353338,44.6184403261161,0.394503367861046
15.3,72.9278638123667,0.218231476142557,44.5675799470052,0.394953573837538
15.35,72.9241260880029,0.218242661591723,44.5169637543129,0.395402639643287
15.4,72.9204242728561,0.218253740709795,44.4665905749965,0.395850564429321
15.45,72.9167580218264,0.218264714497211,44.4164592416034,0.396297347377761
15.5,72.9131269929048,0.218275583945877,44.3665685922714,0.396742987701468
15.55,72.909530847174,0.218286350039146,44.3169174707286,0.397187484643672
