t_min,PaCO2_fixedVE,PvCO2_fixedVE,PaCO2_regulated,PvCO2_regulated
195.948987246812,38.8507571509014,45.6631780463224,40,46.6666666666667
196.009002250563,38.8505444637951,45.6629281503427,40,46.6666666666667
196.069017254314,38.8503318309854,45.6626783181586,40,46.6666666666667
196.129032258065,38.8501192524586,45.662428549754,40,46.6666666666667
196.189047261815,38.8499067282007,45.6621788451125,40,46.6666666666667
196.249062265566,38.8496942581981,45.661929204218,40,46.6666666666667
196.309077269317,38.8494818424368,45.6616796270543,40,46.6666666666667
196.369092273068,38.849269480903,45.661430113605,40,46.6666666666667
196.429107276819,38.849057173583,45.6611806638541,40,46.6666666666667
196.48912228057,38.8488449204629,45.6609312777852,40,46.6666666666667
196.549137284321,38.848632721529,45.6606819553822,40,46.6666666666667
196.609152288072,38.8484205767674,45.6604326966288,40,46.6666666666667
196.669167291823,38.8482084861644,45.6601835015089,40,46.6666666666667
196.729182295574,38.8479964497061,45.6599343700063,40,46.6666666666667
196.789197299325,38.8477844673789,45.6596853021047,40,46.6666666666667
196.849212303076,38.8475725391688,45.659436297788,40,46.6666666666667
196.909227306827,38.8473606650623,45.65918735704,40,46.6666666666667
196.969242310578,38.8471488450453,45.6589384798446,40,46.6666666666667
197.029257314329,38.8469370791043,45.6586896661855,40,46.6666666666667
197.08927231808,38.8467253672254,45.6584409160465,40,46.6666666666667
197.14928732183,38.8465137093949,45.6581922294116,40,46.6666666666667
197.209302325581,38.846302105599,45.6579436062646,40,46.6666666666667
197.269317329332,38.846090555824,45.6576950465892,40,46.6666666666667
197.329332333083,38.8458790600561,45.6574465503694,40,46.6666666666667
197.389347336834,38.8456676182816,45.657198117589,40,46.6666666666667
197.449362340585,38.8454562304868,45.6569497482318,40,46.6666666666667
197.509377344336,38.8452448966578,45.6567014422818,40,46.6666666666667
197.569392348087,38.8450336167811,45.6564531997227,40,46.6666666666667
197.629407351838,38.8448223908427,45.6562050205385,40,46.6666666666667
197.689422355589,38.8446112188291,45.6559569047131,40,46.6666666666667
197.74943735934,38.8444001007265,45.6557088522302,40,46.6666666666667
197.809452363091,38.8441890365211,45.6554608630739,40,46.6666666666667
197.869467366842,38.8439780261994,45.6552129372279,40,46.6666666666667
197.929482370593,38.8437670697475,45.6549650746763,40,46.6666666666667
197.989497374344,38.8435561671517,45.6547172754028,40,46.6666666666667
198.049512378095,38.8433453183984,45.6544695393914,40,46.6666666666667
198.109527381845,38.8431345234738,45.654221866626,40,46.6666666666667
198.169542385596,38.8429237823644,45.6539742570905,40,46.6666666666667
198.229557389347,38.8427130950562,45.6537267107689,40,46.6666666666667
198.289572393098,38.8425024615358,45.6534792276449,40,46.6666666666667
198.349587396849,38.8422918817894,45.6532318077027,40,46.6666666666667
198.4096024006,38.8420813558033,45.652984450926,40,46.6666666666667
198.469617404351,38.8418708835638,45.6527371572989,40,46.6666666666667
198.529632408102,38.8416604650573,45.6524899268052,40,46.6666666666667
198.589647411853,38.8414501002701,45.652242759429,40,46.6666666666667
198.649662415604,38.8412397891886,45.6519956551541,40,46.6666666666667
198.709677419355,38.8410295317991,45.6517486139646,40,46.6666666666667
198.769692423106,38.8408193280879,45.6515016358443,40,46.6666666666667
198.829707426857,38.8406091780413,45.6512547207773,40,46.6666666666667
198.889722430608,38.8403990816459,45.6510078687475,40,46.6666666666667
198.949737434359,38.8401890388878,45.6507610797388,40,46.6666666666667
199.00975243811,38.8399790497534,45.6505143537353,40,46.6666666666667
199.06976744186,38.8397691142292,45.650267690721,40,46.6666666666667
199.129782445611,38.8395592323014,45.6500210906797,40,46.6666666666667
199.189797449362,38.8393494039565,45.6497745535956,40,46.6666666666667
199.249812453113,38.8391396291808,45.6495280794525,40,46.6666666666667
199.309827456864,38.8389299079608,45.6492816682346,40,46.6666666666667
199.369842460615,38.8387202402827,45.6490353199257,40,46.6666666666667
199.429857464366,38.838510626133,45.64878903451,40,46.6666666666667
199.489872468117,38.838301065498,45.6485428119713,40,46.6666666666667
199.549887471868,38.8380915583643,45.6482966522938,40,46.6666666666667
199.609902475619,38.8378821047181,45.6480505554615,40,46.6666666666667
199.66991747937,38.8376727045458,45.6478045214583,40,46.6666666666667
199.729932483121,38.8374633578339,45.6475585502684,40,46.6666666666667
